TRAVEL_ID,VISIT_AREA_NM,GUNGU,ROAD_NM_ADDR,LOTNO_ADDR,LONGITUDE,LATITUDE,VISIT_AREA_TYPE_CD,VISIT_CHC_REASON_CD,REVISIT_YN,REVISIT_INTENTION,RCMDTN_INTENTION,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STATUS_ACCOMPANY,DGSTFN
611,마로니에공원,종로구,서울 종로구 대학로 104,서울 종로구 동숭동 1-124,127.002826,37.580289,자연,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,3,1,3,1,1,1,친구,5.0
141,런던베이글뮤지엄 안국점,종로구,서울 종로구 북촌로4길 20,서울 종로구 계동 102-1,126.9862,37.579169,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,2,1,3,3,3,1,혼자,4.0
612,아타리,성동구,서울 성동구 성덕정19길 13,서울 성동구 성수동2가 331-162,127.056664,37.537557,음식점/카페,지명도/명소/핫플레이스,N,3.0,4.0,여,10~20,1,2,1,1,2,3,연인,4.0
75,노들섬,용산구,서울 용산구 양녕로 445,서울 용산구 이촌동 302-146,126.958034,37.51766,자연,지명도/명소/핫플레이스,N,3.0,4.0,남,10~20,3,1,3,1,1,3,연인,4.0
613,국립현대미술관 서울관,종로구,서울 종로구 삼청로 30,서울 종로구 소격동 165-10,126.980098,37.578627,문화시설,기타,N,5.0,5.0,여,10~20,2,1,1,3,1,3,연인,5.0
296,올드페리도넛 가로수길점,강남구,서울 강남구 강남대로160길 35-5,서울 강남구 신사동 521-20,127.021255,37.520405,음식점/카페,과거 경험이 좋아서,N,2.0,3.0,남,10~20,3,3,1,1,3,3,연인,4.0
614,호치킨 선유도역점,영등포구,서울 영등포구 양평로 118-1,서울 영등포구 양평동4가 115,126.894525,37.537769,음식점/카페,과거 경험이 좋아서,N,3.0,5.0,남,30~40,2,1,2,2,1,2,혼자,5.0
453,신한은행 명동지점,중구,서울 중구 명동길 43,서울 중구 명동1가 53-1,126.984741,37.563934,쇼핑,과거 경험이 좋아서,N,5.0,5.0,남,10~20,3,1,1,3,3,3,연인,5.0
615,서대문독립공원,서대문구,서울 서대문구 통일로 251,서울 서대문구 현저동 101,126.955398,37.574406,자연,지인 추천이 있어서,N,4.0,4.0,남,30~40,1,1,3,2,1,3,가족,4.0
432,비반트,동대문구,서울 동대문구 회기로21길 33,서울 동대문구 회기동 16-38,127.052969,37.592822,음식점/카페,지인 추천이 있어서,N,5.0,5.0,여,10~20,3,2,1,2,1,3,혼자,5.0
47,어퍼앤언더,강남구,서울 강남구 강남대로102길 28,서울 강남구 역삼동 618-17,127.027726,37.502737,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,2,1,2,2,1,3,연인,5.0
399,쿠키샾,성동구,서울 성동구 아차산로 84,서울 성동구 성수동2가 314-1,127.053362,37.54501,쇼핑,과거 경험이 좋아서,N,3.0,3.0,여,30~40,2,1,1,3,3,3,친구,3.0
496,더현대서울,영등포구,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,126.928446,37.525872,쇼핑,기타,Y,5.0,5.0,남,30~40,3,2,1,2,3,2,혼자,5.0
616,제리백 에스플래닛,성동구,서울 성동구 서울숲2길 19,서울 성동구 성수동1가 685-423,127.040856,37.547161,쇼핑,과거 경험이 좋아서,N,2.0,2.0,여,10~20,2,1,1,1,3,2,혼자,3.0
481,세종문화회관 대극장,종로구,서울 종로구 세종대로 175,서울 종로구 세종로 81-4,126.97607,37.572862,문화시설,기타,Y,4.0,4.0,여,30~40,2,2,2,1,1,1,혼자,4.0
402,스타벅스 서울타워점,용산구,서울 용산구 남산공원길 105,서울 용산구 용산동2가 산 1-3,126.988298,37.551532,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,50대 이상,1,3,1,3,1,3,가족,4.0
368,레종데트르,종로구,서울 종로구 자하문로7길 67-2,서울 종로구 누하동 21-1,126.968894,37.580174,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,1,2,1,2,1,3,혼자,4.0
617,장수족발,마포구,서울 마포구 만리재로 19,서울 마포구 공덕동 256-10,126.953326,37.544757,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,2,2,2,3,3,3,혼자,5.0
177,서울청년센터 동대문오랑,동대문구,서울 동대문구 왕산로 210,서울 동대문구 전농동 591-53,127.046512,37.580633,문화시설,과거 경험이 좋아서,Y,5.0,4.0,여,30~40,2,1,2,2,1,3,연인,4.0
23,명동할머니국수 청계광장점,종로구,서울 종로구 무교로 39,서울 종로구 서린동 145-1,126.97914,37.569489,음식점/카페,과거 경험이 좋아서,N,3.0,4.0,남,10~20,3,1,1,1,3,3,혼자,4.0
618,동대문디자인플라자,중구,서울 중구 을지로 281,서울 중구 을지로7가 2-1,127.009911,37.567184,쇼핑,지명도/명소/핫플레이스,N,2.0,2.0,여,10~20,3,1,1,2,3,1,혼자,3.0
266,신사하우스,강남구,서울 강남구 강남대로162길 27,서울 강남구 신사동 522-23,127.020633,37.520405,문화시설,기타,N,5.0,5.0,여,30~40,1,1,3,1,3,3,연인,5.0
606,천상가옥,성동구,서울 성동구 성수이로14길 14,서울 성동구 성수동2가 322-4,127.056906,37.541406,음식점/카페,지명도/명소/핫플레이스,N,5.0,4.0,남,10~20,3,1,1,1,3,2,연인,4.0
512,창경궁,종로구,서울 종로구 창경궁로 185,서울 종로구 와룡동 2-1,126.9952,37.579417,역사/유적지,기타,Y,5.0,5.0,여,30~40,3,1,1,1,1,1,연인,5.0
371,오늘그대와 익선점,종로구,서울 종로구 수표로28길 21-11,서울 종로구 익선동 166-48,126.989707,37.573369,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,3,1,3,2,3,2,가족,4.0
619,수라빔 센트럴시티점,서초구,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,127.004112,37.504792,음식점/카페,가기 편해서/교통이 좋아서,N,3.0,3.0,여,10~20,1,1,3,3,3,3,연인,5.0
602,덤앤더머 홍대점,마포구,서울 마포구 독막로7길 48,서울 마포구 서교동 404-5,126.919893,37.549819,테마시설,지인 추천이 있어서,N,5.0,5.0,남,10~20,2,1,3,1,3,1,연인,5.0
620,애슐리퀸즈 롯데백화점김포공항점,강서구,서울 강서구 하늘길 38,서울 강서구 방화동 886,126.803242,37.563035,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,1,1,3,1,3,연인,5.0
251,롯데월드 어드벤처,송파구,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.098233,37.510878,테마시설,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,2,2,1,2,2,1,가족,5.0
621,AK& 홍대,마포구,서울 마포구 양화로 188,서울 마포구 동교동 192-45,126.926408,37.557809,쇼핑,지인 추천이 있어서,N,5.0,5.0,남,10~20,2,2,3,1,1,3,혼자,5.0
345,진미분식,동작구,서울 동작구 노량진로16길 10,서울 동작구 노량진동 114-10,126.943678,37.513089,음식점/카페,가성비가 좋아서,N,3.0,3.0,여,10~20,1,1,3,1,3,1,연인,3.0
611,업스테이지,종로구,서울 종로구 동숭길 41,서울 종로구 동숭동 1-150,127.004347,37.580072,문화시설,기타,N,4.0,5.0,여,30~40,3,1,3,1,1,1,친구,5.0
591,러시아 케이크,중구,서울 중구 을지로42길 7,서울 중구 광희동1가 134,127.005886,37.565829,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,3,1,3,1,1,3,연인,5.0
560,광장시장 전골목,종로구,,서울 종로구 종로4가,127.000634,37.570562,쇼핑,과거 경험이 좋아서,N,4.0,4.0,여,10~20,3,1,3,3,1,3,혼자,3.0
307,라온아트홀,종로구,서울 종로구 대학로10길 11,서울 종로구 동숭동 1-61,127.002803,37.581853,문화시설,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,1,1,2,1,3,친구,5.0
523,전통주갤러리,종로구,서울 종로구 북촌로 18,서울 종로구 재동 55,126.985838,37.578403,테마시설,기타,N,5.0,5.0,여,10~20,3,1,1,3,3,1,혼자,5.0
191,몽상클레르 반얀트리점,중구,서울 중구 장충단로 60,서울 중구 장충동2가 201,127.001127,37.550736,음식점/카페,지인 추천이 있어서,N,4.0,2.0,여,30~40,1,1,2,2,1,3,혼자,4.0
622,이태원거리,용산구,서울 용산구 이태원로 171-1,서울 용산구 이태원동 119-23,126.995809,37.534561,쇼핑,지명도/명소/핫플레이스,N,2.0,3.0,남,10~20,2,1,1,1,1,3,혼자,4.0
623,올림픽공원,송파구,서울 송파구 올림픽로 424,서울 송파구 방이동 88-3,127.120813,37.520534,자연,과거 경험이 좋아서,Y,4.0,4.0,남,30~40,1,1,1,3,3,3,가족,4.0
624,MPX갤러리,영등포구,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,126.92596,37.525055,문화시설,지인 추천이 있어서,N,2.0,3.0,여,30~40,3,1,1,1,1,3,연인,3.0
132,더피아1972,중구,서울 중구 세종대로 135,서울 중구 태평로1가 61-1,126.976655,37.568377,음식점/카페,기타,N,2.0,2.0,남,30~40,1,2,2,1,1,1,가족,2.0
625,플리퍼스 익선점,종로구,서울 종로구 수표로28길 31,서울 종로구 익선동 168-1,126.99012,37.57308,음식점/카페,지명도/명소/핫플레이스,N,3.0,4.0,남,10~20,2,1,1,1,2,2,혼자,4.0
626,더현대서울,영등포구,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,126.928446,37.525872,쇼핑,지명도/명소/핫플레이스,Y,5.0,5.0,여,10~20,1,2,3,2,1,3,혼자,4.0
627,카페나무,마포구,서울 마포구 와우산로 94,서울 마포구 상수동 72-1,126.925365,37.552594,음식점/카페,과거 경험이 좋아서,N,4.0,4.0,여,10~20,3,1,1,2,3,1,혼자,4.0
497,우미회전초밥 신당점,중구,서울 중구 퇴계로 397,서울 중구 흥인동 114,127.015833,37.565511,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,남,30~40,1,1,3,1,1,3,연인,3.0
509,성신여자대학교 미아운정그린캠퍼스,강북구,서울 강북구 도봉로76가길 55,서울 강북구 미아동 147,127.027307,37.631912,문화시설,기타,N,5.0,3.0,여,10~20,1,2,1,3,1,1,혼자,5.0
628,테이블32,구로구,서울 구로구 디지털로32길 72,서울 구로구 구로동 1128-1,126.898861,37.483181,음식점/카페,가성비가 좋아서,Y,5.0,5.0,남,30~40,1,1,1,3,1,3,연인,5.0
629,석촌호수산책길,송파구,,서울 송파구 송파동,127.105721,37.51009,자연,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,1,1,3,3,1,3,가족,4.0
124,카페이마,종로구,서울 종로구 세종대로 152,서울 종로구 세종로 139-8,126.97761,37.569731,음식점/카페,지명도/명소/핫플레이스,N,3.0,4.0,여,30~40,1,2,3,2,2,3,혼자,4.0
630,도마 유즈라멘,종로구,서울 종로구 북촌로2길 14,서울 종로구 재동 84-6,126.986517,37.577827,음식점/카페,과거 경험이 좋아서,N,4.0,3.0,남,10~20,3,1,3,1,3,1,혼자,4.0
515,을밀대 무교점,중구,서울 중구 남대문로9길 40,서울 중구 다동 155,126.980368,37.567097,음식점/카페,지인 추천이 있어서,N,4.0,4.0,여,10~20,1,1,1,2,1,3,연인,4.0
75,역전할머니맥주 서울독산점,금천구,서울 금천구 시흥대로122길 29,서울 금천구 독산동 285,126.899952,37.469355,쇼핑,과거 경험이 좋아서,N,5.0,5.0,남,10~20,3,1,3,1,1,3,연인,5.0
457,메가MGC커피 청구역점,중구,서울 중구 다산로 162,서울 중구 신당동 340-73,127.012724,37.55798,음식점/카페,과거 경험이 좋아서,N,3.0,3.0,여,10~20,3,1,1,3,3,3,혼자,4.0
631,가락몰,송파구,서울 송파구 양재대로 932,서울 송파구 가락동 600,127.116154,37.494094,쇼핑,기타,Y,4.0,4.0,남,30~40,1,1,1,2,2,3,가족,4.0
98,스타벅스 명동역점,중구,서울 중구 퇴계로 101,서울 중구 충무로1가 25-52,126.983104,37.560862,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,여,50대 이상,1,1,1,3,3,3,혼자,5.0
606,해남닭집,광진구,서울 광진구 능동로13길 46,서울 광진구 화양동 12-40,127.069998,37.543983,음식점/카페,지명도/명소/핫플레이스,N,2.0,2.0,남,10~20,3,1,1,1,3,2,연인,3.0
165,서울앵무새,성동구,서울 성동구 서울숲9길 3,서울 성동구 성수동1가 685-213,127.043604,37.548299,음식점/카페,지명도/명소/핫플레이스,Y,4.0,4.0,여,10~20,2,1,3,2,1,3,혼자,4.0
318,"롯데백화점 본점 (Tom ford,Papyrus)",중구,,서울특별시 중구 소공동,126.981672,37.56471,쇼핑,과거 경험이 좋아서,N,4.0,4.0,남,30~40,3,1,3,3,1,1,연인,4.0
211,몽촌토성나들길,송파구,,서울 송파구 방이동,127.123489,37.518783,자연,지명도/명소/핫플레이스,N,4.0,5.0,여,10~20,1,1,1,2,1,3,연인,5.0
341,소카모노,마포구,서울 마포구 성미산로 167-1,서울 마포구 연남동 223-86,126.92481,37.564442,쇼핑,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,3,1,3,3,3,2,혼자,5.0
184,카페노티드 안국,종로구,서울 종로구 북촌로 6-3,서울 종로구 재동 86,126.98603,37.577457,음식점/카페,지명도/명소/핫플레이스,Y,4.0,4.0,여,30~40,2,3,1,3,3,3,혼자,5.0
78,도봉산,도봉구,서울 도봉구 도봉산길 92-1,서울 도봉구 도봉동 산 31,127.015459,37.698842,자연,가기 편해서/교통이 좋아서,Y,4.0,4.0,남,30~40,1,3,1,2,1,1,가족,4.0
275,롯데월드타워&롯데월드몰,송파구,서울 송파구 올림픽로 300,서울 송파구 신천동 29,127.10408,37.513652,쇼핑,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,2,2,2,3,2,1,연인,5.0
593,카멜커피 도산2호점,강남구,서울 강남구 언주로164길 14-1,서울 강남구 신사동 649-3,127.034594,37.525168,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,1,3,1,1,3,1,연인,4.0
256,이층양옥,종로구,서울 종로구 돈화문로11나길 28,서울 종로구 익선동 110-4,126.990405,37.573953,음식점/카페,지명도/명소/핫플레이스,N,4.0,5.0,여,10~20,2,1,1,3,1,3,혼자,4.0
632,교보문고 광화문점,종로구,서울 종로구 종로 1,서울 종로구 세종로 119,126.977909,37.570797,쇼핑,과거 경험이 좋아서,Y,4.0,4.0,남,10~20,3,1,3,1,3,2,혼자,4.0
633,북촌한옥마을,종로구,서울 종로구 북촌로11길 49,서울 종로구 가회동 31-31,126.983385,37.582919,자연,지명도/명소/핫플레이스,N,4.0,4.0,여,30~40,1,1,1,3,1,3,연인,4.0
634,국립중앙박물관,용산구,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,126.980214,37.524018,역사/유적지,기타,N,5.0,5.0,남,30~40,1,1,3,3,1,3,가족,5.0
635,창의문,종로구,서울 종로구 창의문로 118,서울 종로구 청운동 산 1-1,126.966511,37.592631,역사/유적지,지명도/명소/핫플레이스,Y,3.0,3.0,여,30~40,1,1,1,1,2,1,혼자,4.0
636,신세계백화점 강남점,서초구,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,127.00432,37.505306,쇼핑,가기 편해서/교통이 좋아서,Y,4.0,4.0,여,10~20,1,1,1,1,3,3,혼자,4.0
637,항정사이,영등포구,서울 영등포구 영중로4길 13-2,서울 영등포구 영등포동3가 21,126.907866,37.517445,쇼핑,지인 추천이 있어서,N,5.0,5.0,남,10~20,3,3,1,3,3,2,연인,5.0
638,인사동 문화의거리,종로구,서울 종로구 인사동10길 11-4,서울 종로구 관훈동 30-1,126.985592,37.574547,쇼핑,지명도/명소/핫플레이스,Y,5.0,5.0,남,30~40,2,3,2,1,1,3,혼자,5.0
592,블루가이 신촌점,서대문구,서울 서대문구 연세로 32,서울 서대문구 창천동 31-15,126.937127,37.558461,쇼핑,지인 추천이 있어서,N,2.0,2.0,여,30~40,1,1,1,1,1,3,혼자,4.0
639,올림픽공원 88잔디마당,송파구,서울 송파구 올림픽로 424,서울 송파구 방이동 88,127.125317,37.518828,자연,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,2,1,3,1,2,혼자,5.0
619,고카페 용산아이파크몰점,용산구,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.964743,37.529774,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,1,3,3,3,3,연인,5.0
272,그랜드인터컨티넨탈 서울파르나스,강남구,서울 강남구 테헤란로 521,서울 강남구 삼성동 159-8,127.060827,37.509291,음식점/카페,지인 추천이 있어서,N,5.0,5.0,여,10~20,2,2,1,1,1,3,혼자,5.0
118,평래옥,중구,서울 중구 마른내로 21-1,서울 중구 저동2가 18-1,126.990366,37.56491,음식점/카페,가성비가 좋아서,Y,5.0,5.0,남,30~40,3,3,1,3,3,2,혼자,5.0
640,유방녕 더현대서울점,영등포구,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,126.928571,37.525728,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,30~40,2,1,1,3,1,2,연인,5.0
355,꼴라보하우스 도산,강남구,서울 강남구 언주로164길 21-3,서울 강남구 신사동 645-15,127.035228,37.525735,문화시설,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,2,3,2,3,1,1,가족,5.0
641,니지모리스튜디오,강동구,경기 동두천시 천보산로 567-12,서울특별시 강동구 성내동,127.091661,37.878689,테마시설,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,1,1,2,1,1,2,연인,4.0
625,탑골공원,종로구,서울 종로구 종로 99,서울 종로구 종로2가 38-1,126.988345,37.571167,자연,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,2,1,1,1,2,2,혼자,5.0
398,인사동 문화의거리,종로구,서울 종로구 인사동10길 11-4,서울 종로구 관훈동 30-1,126.985592,37.574547,쇼핑,과거 경험이 좋아서,Y,5.0,5.0,여,50대 이상,1,1,1,3,1,1,혼자,5.0
85,열린송현녹지광장,종로구,,서울 종로구 송현동 48-9,126.981715,37.576568,문화시설,과거 경험이 좋아서,Y,5.0,5.0,여,30~40,1,1,1,1,3,3,혼자,5.0
642,솔솥 망원점,마포구,서울 마포구 월드컵로15길 40,서울 마포구 망원동 382-14,126.908104,37.555259,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,남,30~40,1,1,1,1,1,2,연인,4.0
256,티노마드 모리,마포구,서울 마포구 망원로2길 19,서울 마포구 망원동 417-14,126.900917,37.555558,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,10~20,2,1,1,3,1,3,혼자,4.0
457,정라멘,송파구,서울 송파구 삼전로12길 7,서울 송파구 삼전동 2-4,127.091027,37.50652,음식점/카페,지명도/명소/핫플레이스,N,3.0,4.0,여,10~20,3,1,1,3,3,3,혼자,3.0
110,수바코 3호점,마포구,서울 마포구 와우산로37길 46,서울 마포구 동교동 177-22,126.928598,37.556849,쇼핑,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,2,1,1,3,1,3,친구,5.0
376,잔상,마포구,서울 마포구 동교로38길 33-10,서울 마포구 연남동 390-39,126.92616,37.561559,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,2,2,2,2,2,2,가족,5.0
643,경복궁,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.976897,37.577609,역사/유적지,기타,Y,5.0,5.0,남,30~40,2,2,2,2,1,2,가족,5.0
644,삼청동수제비,종로구,서울 종로구 삼청로 101-1,서울 종로구 삼청동 102-2,126.981971,37.584598,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,남,50대 이상,1,1,3,3,1,3,친구,4.0
645,백스트리트피자,종로구,서울 종로구 수표로26길 16-2,서울 종로구 돈의동 75-4,126.989891,37.572078,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,1,1,2,1,1,3,혼자,5.0
124,경복궁,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.976897,37.577609,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,1,2,3,2,2,3,혼자,5.0
